año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccionprovincial_nombre,seccion_id,seccion_nombre,circuito_id,circuito_nombre,mesa_id,mesa_tipo,mesa_electores,cargo_id,cargo_nombre,agrupacion_id,agrupacion_nombre,votos_tipo,votos_cantidad
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1486,NATIVOS,345,1,PRESIDENTE/A,135,LA LIBERTAD AVANZA,POSITIVO,71
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1486,NATIVOS,345,1,PRESIDENTE/A,132,JUNTOS POR EL CAMBIO,POSITIVO,60
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1486,NATIVOS,345,1,PRESIDENTE/A,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,9
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1486,NATIVOS,345,1,PRESIDENTE/A,133,HACEMOS POR NUESTRO PAIS,POSITIVO,9
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1486,NATIVOS,345,1,PRESIDENTE/A,undefined,undefined,EN BLANCO,2
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1486,NATIVOS,345,1,PRESIDENTE/A,undefined,undefined,NULO,3
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1486,NATIVOS,345,1,PRESIDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1486,NATIVOS,345,1,PRESIDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1486,NATIVOS,345,1,PRESIDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1487,NATIVOS,350,1,PRESIDENTE/A,134,UNION POR LA PATRIA,POSITIVO,89
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1487,NATIVOS,350,1,PRESIDENTE/A,135,LA LIBERTAD AVANZA,POSITIVO,75
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1487,NATIVOS,350,1,PRESIDENTE/A,132,JUNTOS POR EL CAMBIO,POSITIVO,68
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1487,NATIVOS,350,1,PRESIDENTE/A,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,12
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1487,NATIVOS,350,1,PRESIDENTE/A,133,HACEMOS POR NUESTRO PAIS,POSITIVO,9
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1487,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,EN BLANCO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1487,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,NULO,2
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1487,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1487,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1487,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1488,NATIVOS,354,1,PRESIDENTE/A,134,UNION POR LA PATRIA,POSITIVO,95
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1488,NATIVOS,354,1,PRESIDENTE/A,135,LA LIBERTAD AVANZA,POSITIVO,83
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1488,NATIVOS,354,1,PRESIDENTE/A,132,JUNTOS POR EL CAMBIO,POSITIVO,58
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1488,NATIVOS,354,1,PRESIDENTE/A,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,11
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1488,NATIVOS,354,1,PRESIDENTE/A,133,HACEMOS POR NUESTRO PAIS,POSITIVO,8
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1488,NATIVOS,354,1,PRESIDENTE/A,undefined,undefined,EN BLANCO,3
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1488,NATIVOS,354,1,PRESIDENTE/A,undefined,undefined,NULO,4
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1488,NATIVOS,354,1,PRESIDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1488,NATIVOS,354,1,PRESIDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1488,NATIVOS,354,1,PRESIDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1489,NATIVOS,344,1,PRESIDENTE/A,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1489,NATIVOS,344,1,PRESIDENTE/A,133,HACEMOS POR NUESTRO PAIS,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1489,NATIVOS,344,1,PRESIDENTE/A,135,LA LIBERTAD AVANZA,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1489,NATIVOS,344,1,PRESIDENTE/A,134,UNION POR LA PATRIA,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1489,NATIVOS,344,1,PRESIDENTE/A,132,JUNTOS POR EL CAMBIO,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1489,NATIVOS,344,1,PRESIDENTE/A,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1489,NATIVOS,344,1,PRESIDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1489,NATIVOS,344,1,PRESIDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1489,NATIVOS,344,1,PRESIDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1489,NATIVOS,344,1,PRESIDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1490,NATIVOS,120,1,PRESIDENTE/A,132,JUNTOS POR EL CAMBIO,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1490,NATIVOS,120,1,PRESIDENTE/A,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1490,NATIVOS,120,1,PRESIDENTE/A,133,HACEMOS POR NUESTRO PAIS,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1490,NATIVOS,120,1,PRESIDENTE/A,135,LA LIBERTAD AVANZA,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1490,NATIVOS,120,1,PRESIDENTE/A,134,UNION POR LA PATRIA,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1490,NATIVOS,120,1,PRESIDENTE/A,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1490,NATIVOS,120,1,PRESIDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1490,NATIVOS,120,1,PRESIDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1490,NATIVOS,120,1,PRESIDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,00370,00370,1490,NATIVOS,120,1,PRESIDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1491,NATIVOS,350,1,PRESIDENTE/A,134,UNION POR LA PATRIA,POSITIVO,107
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1491,NATIVOS,350,1,PRESIDENTE/A,135,LA LIBERTAD AVANZA,POSITIVO,82
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1491,NATIVOS,350,1,PRESIDENTE/A,132,JUNTOS POR EL CAMBIO,POSITIVO,44
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1491,NATIVOS,350,1,PRESIDENTE/A,133,HACEMOS POR NUESTRO PAIS,POSITIVO,11
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1491,NATIVOS,350,1,PRESIDENTE/A,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,10
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1491,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,EN BLANCO,9
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1491,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1491,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1491,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1491,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1492,NATIVOS,353,1,PRESIDENTE/A,134,UNION POR LA PATRIA,POSITIVO,106
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1492,NATIVOS,353,1,PRESIDENTE/A,135,LA LIBERTAD AVANZA,POSITIVO,75
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1492,NATIVOS,353,1,PRESIDENTE/A,132,JUNTOS POR EL CAMBIO,POSITIVO,61
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1492,NATIVOS,353,1,PRESIDENTE/A,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,12
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1492,NATIVOS,353,1,PRESIDENTE/A,133,HACEMOS POR NUESTRO PAIS,POSITIVO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1492,NATIVOS,353,1,PRESIDENTE/A,undefined,undefined,EN BLANCO,4
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1492,NATIVOS,353,1,PRESIDENTE/A,undefined,undefined,NULO,6
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1492,NATIVOS,353,1,PRESIDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1492,NATIVOS,353,1,PRESIDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1492,NATIVOS,353,1,PRESIDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1493,NATIVOS,347,1,PRESIDENTE/A,134,UNION POR LA PATRIA,POSITIVO,104
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1493,NATIVOS,347,1,PRESIDENTE/A,135,LA LIBERTAD AVANZA,POSITIVO,83
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1493,NATIVOS,347,1,PRESIDENTE/A,132,JUNTOS POR EL CAMBIO,POSITIVO,57
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1493,NATIVOS,347,1,PRESIDENTE/A,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,9
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1493,NATIVOS,347,1,PRESIDENTE/A,133,HACEMOS POR NUESTRO PAIS,POSITIVO,8
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1493,NATIVOS,347,1,PRESIDENTE/A,undefined,undefined,EN BLANCO,7
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1493,NATIVOS,347,1,PRESIDENTE/A,undefined,undefined,NULO,2
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1493,NATIVOS,347,1,PRESIDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1493,NATIVOS,347,1,PRESIDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1493,NATIVOS,347,1,PRESIDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1494,NATIVOS,347,1,PRESIDENTE/A,134,UNION POR LA PATRIA,POSITIVO,129
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1494,NATIVOS,347,1,PRESIDENTE/A,135,LA LIBERTAD AVANZA,POSITIVO,67
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1494,NATIVOS,347,1,PRESIDENTE/A,132,JUNTOS POR EL CAMBIO,POSITIVO,39
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1494,NATIVOS,347,1,PRESIDENTE/A,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1494,NATIVOS,347,1,PRESIDENTE/A,133,HACEMOS POR NUESTRO PAIS,POSITIVO,6
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1494,NATIVOS,347,1,PRESIDENTE/A,undefined,undefined,EN BLANCO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1494,NATIVOS,347,1,PRESIDENTE/A,undefined,undefined,NULO,2
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1494,NATIVOS,347,1,PRESIDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1494,NATIVOS,347,1,PRESIDENTE/A,undefined,undefined,RECURRIDO,2
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1494,NATIVOS,347,1,PRESIDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1495,NATIVOS,350,1,PRESIDENTE/A,134,UNION POR LA PATRIA,POSITIVO,93
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1495,NATIVOS,350,1,PRESIDENTE/A,135,LA LIBERTAD AVANZA,POSITIVO,77
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1495,NATIVOS,350,1,PRESIDENTE/A,132,JUNTOS POR EL CAMBIO,POSITIVO,52
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1495,NATIVOS,350,1,PRESIDENTE/A,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,11
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1495,NATIVOS,350,1,PRESIDENTE/A,133,HACEMOS POR NUESTRO PAIS,POSITIVO,8
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1495,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,EN BLANCO,19
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1495,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,NULO,1
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1495,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1495,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1495,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1496,NATIVOS,350,1,PRESIDENTE/A,134,UNION POR LA PATRIA,POSITIVO,112
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1496,NATIVOS,350,1,PRESIDENTE/A,135,LA LIBERTAD AVANZA,POSITIVO,67
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1496,NATIVOS,350,1,PRESIDENTE/A,132,JUNTOS POR EL CAMBIO,POSITIVO,50
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1496,NATIVOS,350,1,PRESIDENTE/A,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,14
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1496,NATIVOS,350,1,PRESIDENTE/A,133,HACEMOS POR NUESTRO PAIS,POSITIVO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1496,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,EN BLANCO,5
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1496,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,NULO,3
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1496,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1496,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1496,NATIVOS,350,1,PRESIDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1497,NATIVOS,345,1,PRESIDENTE/A,134,UNION POR LA PATRIA,POSITIVO,92
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1497,NATIVOS,345,1,PRESIDENTE/A,135,LA LIBERTAD AVANZA,POSITIVO,77
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1497,NATIVOS,345,1,PRESIDENTE/A,132,JUNTOS POR EL CAMBIO,POSITIVO,46
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1497,NATIVOS,345,1,PRESIDENTE/A,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,16
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1497,NATIVOS,345,1,PRESIDENTE/A,133,HACEMOS POR NUESTRO PAIS,POSITIVO,8
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1497,NATIVOS,345,1,PRESIDENTE/A,undefined,undefined,EN BLANCO,3
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1497,NATIVOS,345,1,PRESIDENTE/A,undefined,undefined,NULO,9
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1497,NATIVOS,345,1,PRESIDENTE/A,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1497,NATIVOS,345,1,PRESIDENTE/A,undefined,undefined,RECURRIDO,1
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1497,NATIVOS,345,1,PRESIDENTE/A,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1498,NATIVOS,349,1,PRESIDENTE/A,134,UNION POR LA PATRIA,POSITIVO,112
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1498,NATIVOS,349,1,PRESIDENTE/A,135,LA LIBERTAD AVANZA,POSITIVO,85
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1498,NATIVOS,349,1,PRESIDENTE/A,132,JUNTOS POR EL CAMBIO,POSITIVO,46
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1498,NATIVOS,349,1,PRESIDENTE/A,133,HACEMOS POR NUESTRO PAIS,POSITIVO,7
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1498,NATIVOS,349,1,PRESIDENTE/A,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
2023,GENERAL,PROVISORIO,NORMAL,2,Buenos Aires,5,Sección Quinta,50,General Pueyrredón,0370A,0370A,1498,NATIVOS,349,1,PRESIDENTE/A,undefined,undefined,EN BLANCO,5
